"TOA5","BIOLOGGER","BIOLOGGER","0","BIOLOGGER","BIOLOGGER","0","Tags"
"TIMESTAMP","RECORD","Tag"
"TS","RN",""
"","","Smp"
"2018-09-13 17:03:33",248,"TAG: 01 04 07/02/2018 19:42:47.050 3DD.003BF926C4"
"2018-09-13 17:03:33",249,"TAG: 01 04 07/02/2018 19:43:47.170 3DD.003BF926C4"
"2018-09-13 17:03:33",250,"TAG: 01 04 07/02/2018 19:44:47.820 3DD.003BF926C4"
"2018-09-13 17:03:33",251,"TAG: 01 04 07/02/2018 19:45:47.580 3DD.003BF926C4"
"2018-09-13 17:03:33",252,"TAG: 01 04 07/02/2018 19:46:47.050 3DD.003BF926C4"
"2018-09-13 17:03:33",253,"TAG: 01 04 07/02/2018 19:47:47.180 3DD.003BF926C4"
"2018-09-13 17:03:33",254,"TAG: 01 04 07/02/2018 19:48:47.210 3DD.003BF926C4"
"2018-09-13 17:03:33",255,"TAG: 01 04 07/02/2018 19:49:47.240 3DD.003BF926C4"
"2018-09-13 17:03:33",256,"TAG: 01 04 07/02/2018 19:50:47.120 3DD.003BF926C4"
"2018-09-13 17:03:33",257,"TAG: 01 04 07/02/2018 19:51:47.270 3DD.003BF926C4"
"2018-09-13 17:03:33",258,"TAG: 01 04 07/02/2018 19:52:47.040 3DD.003BF926C4"
"2018-09-13 17:03:33",259,"TAG: 01 04 07/02/2018 19:53:47.210 3DD.003BF926C4"
"2018-09-13 17:03:33",260,"TAG: 01 04 07/02/2018 19:54:47.360 3DD.003BF926C4"
"2018-09-13 17:03:33",261,"TAG: 01 04 07/02/2018 19:55:47.370 3DD.003BF926C4"
"2018-09-13 17:03:33",262,"TAG: 01 04 07/02/2018 19:56:47.360 3DD.003BF926C4"
"2018-09-13 17:03:33",263,"TAG: 01 04 07/02/2018 19:57:47.070 3DD.003BF926C4"
"2018-09-13 17:03:34",264,"TAG: 01 01 07/02/2018 19:58:39.120 3E7.0000001D01"
"2018-09-13 17:03:34",265,"TAG: 01 02 07/02/2018 19:58:39.200 3E7.0000001D02"
"2018-09-13 17:03:34",266,"TAG: 01 03 07/02/2018 19:58:39.270 3E7.0000001D03"
"2018-09-13 17:03:34",267,"TAG: 01 04 07/02/2018 19:58:47.190 3DD.003BF926C4"
"2018-09-13 17:03:34",268,"TAG: 01 04 07/02/2018 19:59:47.240 3DD.003BF926C4"
"2018-09-13 17:03:34",269,"TAG: 01 04 07/02/2018 20:00:47.320 3DD.003BF926C4"
"2018-09-13 17:03:34",270,"TAG: 01 04 07/02/2018 20:01:47.040 3DD.003BF926C4"
"2018-09-13 17:03:34",271,"TAG: 01 04 07/02/2018 20:02:47.300 3DD.003BF926C4"
"2018-09-13 17:03:34",272,"TAG: 01 04 07/02/2018 20:03:47.050 3DD.003BF926C4"
"2018-09-13 17:03:34",273,"TAG: 01 04 07/02/2018 20:04:47.380 3DD.003BF926C4"
"2018-09-13 17:03:34",274,"TAG: 01 04 07/02/2018 20:05:47.080 3DD.003BF926C4"
"2018-09-13 17:03:34",275,"TAG: 01 04 07/02/2018 20:06:47.060 3DD.003BF926C4"
"2018-09-13 17:03:34",276,"TAG: 01 04 07/02/2018 20:07:47.070 3DD.003BF926C4"
"2018-09-13 17:03:34",277,"TAG: 01 04 07/02/2018 20:08:47.100 3DD.003BF926C4"
"2018-09-13 17:03:35",278,"TAG: 01 04 07/02/2018 20:09:47.390 3DD.003BF926C4"
"2018-09-13 17:03:35",279,"TAG: 01 04 07/02/2018 20:10:48.590 3DD.003BF926C4"
"2018-09-13 17:03:35",280,"TAG: 01 04 07/02/2018 20:11:48.380 3DD.003BF926C4"
"2018-09-13 17:03:35",281,"TAG: 01 04 07/02/2018 20:12:48.200 3DD.003BF926C4"
"2018-09-13 17:03:35",282,"TAG: 01 04 07/02/2018 20:13:48.110 3DD.003BF926C4"
"2018-09-13 17:03:35",283,"TAG: 01 04 07/02/2018 20:14:48.010 3DD.003BF926C4"
"2018-09-13 17:03:35",284,"TAG: 01 04 07/02/2018 20:15:48.040 3DD.003BF926C4"
"2018-09-13 17:03:35",285,"TAG: 01 04 07/02/2018 20:16:48.140 3DD.003BF926C4"
"2018-09-13 17:03:35",286,"TAG: 01 04 07/02/2018 20:17:48.520 3DD.003BF926C4"
"2018-09-13 17:03:35",287,"TAG: 01 04 07/02/2018 20:18:48.370 3DD.003BF926C4"
"2018-09-13 17:03:35",288,"TAG: 01 04 07/02/2018 20:19:48.980 3DD.003BF926C4"
"2018-09-13 17:03:35",289,"TAG: 01 04 07/02/2018 20:20:48.250 3DD.003BF926C4"
"2018-09-13 17:03:35",290,"TAG: 01 04 07/02/2018 20:21:48.290 3DD.003BF926C4"
"2018-09-13 17:03:35",291,"TAG: 01 04 07/02/2018 20:22:48.250 3DD.003BF926C4"
"2018-09-13 17:03:35",292,"TAG: 01 04 07/02/2018 20:23:48.340 3DD.003BF926C4"
"2018-09-13 17:03:35",293,"TAG: 01 04 07/02/2018 20:24:48.230 3DD.003BF926C4"
"2018-09-13 17:03:35",294,"TAG: 01 04 07/02/2018 20:25:48.210 3DD.003BF926C4"
"2018-09-13 17:03:35",295,"TAG: 01 04 07/02/2018 20:26:48.120 3DD.003BF926C4"
"2018-09-13 17:03:35",296,"TAG: 01 04 07/02/2018 20:27:48.070 3DD.003BF926C4"
"2018-09-13 17:03:35",297,"TAG: 01 04 07/02/2018 20:28:48.770 3DD.003BF926C4"
"2018-09-13 17:03:35",298,"TAG: 01 04 07/02/2018 20:29:48.670 3DD.003BF926C4"
"2018-09-13 17:03:35",299,"TAG: 01 04 07/02/2018 20:30:48.170 3DD.003BF926C4"
"2018-09-13 17:03:35",300,"TAG: 01 04 07/02/2018 20:31:48.110 3DD.003BF926C4"
"2018-09-13 17:03:35",301,"TAG: 01 04 07/02/2018 20:32:48.260 3DD.003BF926C4"
"2018-09-13 17:03:35",302,"TAG: 01 04 07/02/2018 20:33:48.250 3DD.003BF926C4"
"2018-09-13 17:03:35",303,"TAG: 01 04 07/02/2018 20:34:48.270 3DD.003BF926C4"
"2018-09-13 17:03:35",304,"TAG: 01 04 07/02/2018 20:35:48.380 3DD.003BF926C4"
"2018-09-13 17:03:35",305,"TAG: 01 04 07/02/2018 20:36:48.280 3DD.003BF926C4"
"2018-09-13 17:03:35",306,"TAG: 01 04 07/02/2018 20:37:48.130 3DD.003BF926C4"
"2018-09-13 17:03:35",307,"TAG: 01 04 07/02/2018 20:38:48.210 3DD.003BF926C4"
"2018-09-13 17:03:35",308,"TAG: 01 04 07/02/2018 20:39:48.430 3DD.003BF926C4"
"2018-09-13 17:03:35",309,"TAG: 01 04 07/02/2018 20:40:49.090 3DD.003BF926C4"
"2018-09-13 17:03:35",310,"TAG: 01 04 07/02/2018 20:41:49.010 3DD.003BF926C4"
"2018-09-13 17:03:35",311,"TAG: 01 04 07/02/2018 20:42:49.560 3DD.003BF926C4"
"2018-09-13 17:03:35",312,"TAG: 01 04 07/02/2018 20:43:49.330 3DD.003BF926C4"
"2018-09-13 17:03:35",313,"TAG: 01 04 07/02/2018 20:44:49.730 3DD.003BF926C4"
"2018-09-13 17:03:35",314,"TAG: 01 04 07/02/2018 20:45:49.360 3DD.003BF926C4"
"2018-09-13 17:03:35",315,"TAG: 01 04 07/02/2018 20:46:49.230 3DD.003BF926C4"
"2018-09-13 17:03:35",316,"TAG: 01 04 07/02/2018 20:47:49.140 3DD.003BF926C4"
"2018-09-13 17:03:35",317,"TAG: 01 04 07/02/2018 20:48:49.120 3DD.003BF926C4"
"2018-09-13 17:03:35",318,"TAG: 01 01 07/02/2018 20:49:24.420 3DD.003BF90DB3"
"2018-09-13 17:03:35",319,"TAG: 01 02 07/02/2018 20:49:37.760 3DD.003BF90DB3"
"2018-09-13 17:03:35",320,"TAG: 01 04 07/02/2018 20:49:49.200 3DD.003BF926C4"
"2018-09-13 17:03:35",321,"TAG: 01 04 07/02/2018 20:50:49.600 3DD.003BF926C4"
"2018-09-13 17:03:35",322,"TAG: 01 04 07/02/2018 20:51:49.380 3DD.003BF926C4"
"2018-09-13 17:03:36",323,"TAG: 01 04 07/02/2018 20:52:49.110 3DD.003BF926C4"
"2018-09-13 17:03:36",324,"TAG: 01 02 07/02/2018 20:53:39.220 3DD.003BF90DB3"
"2018-09-13 17:03:36",325,"TAG: 01 04 07/02/2018 20:53:49.330 3DD.003BF926C4"
"2018-09-13 17:03:36",326,"TAG: 01 01 07/02/2018 20:54:02.550 3DD.003BF90DB3"
"2018-09-13 17:03:36",327,"TAG: 01 01 07/02/2018 20:54:43.550 3DD.003BF90DB3"
"2018-09-13 17:03:36",328,"TAG: 01 04 07/02/2018 20:54:49.330 3DD.003BF926C4"
"2018-09-13 17:03:36",329,"TAG: 01 02 07/02/2018 20:55:25.610 3DD.003BF90DB3"
"2018-09-13 17:03:36",330,"TAG: 01 04 07/02/2018 20:55:49.370 3DD.003BF926C4"
"2018-09-13 17:03:36",331,"TAG: 01 01 07/02/2018 20:56:08.610 3DD.003BF90DB3"
"2018-09-13 17:03:36",332,"TAG: 01 04 07/02/2018 20:56:49.010 3DD.003BF926C4"
"2018-09-13 17:03:36",333,"TAG: 01 01 07/02/2018 20:57:02.760 3DD.003BF90DB3"
"2018-09-13 17:03:36",334,"TAG: 01 02 07/02/2018 20:57:05.230 3DD.003BF90DB3"
"2018-09-13 17:03:36",335,"TAG: 01 04 07/02/2018 20:57:49.360 3DD.003BF926C4"
"2018-09-13 17:03:36",336,"TAG: 01 01 07/02/2018 20:58:39.230 3E7.0000001D01"
"2018-09-13 17:03:36",337,"TAG: 01 02 07/02/2018 20:58:39.320 3E7.0000001D02"
"2018-09-13 17:03:36",338,"TAG: 01 03 07/02/2018 20:58:39.400 3E7.0000001D03"
"2018-09-13 17:03:36",339,"TAG: 01 04 07/02/2018 20:58:49.080 3DD.003BF926C4"
"2018-09-13 17:03:36",340,"TAG: 01 04 07/02/2018 20:59:49.130 3DD.003BF926C4"
"2018-09-13 17:03:37",341,"TAG: 01 04 07/02/2018 21:00:49.370 3DD.003BF926C4"
"2018-09-13 17:03:37",342,"TAG: 01 04 07/02/2018 21:01:49.370 3DD.003BF926C4"
"2018-09-13 17:03:37",343,"TAG: 01 04 07/02/2018 21:02:49.100 3DD.003BF926C4"
"2018-09-13 17:03:37",344,"TAG: 01 04 07/02/2018 21:03:49.530 3DD.003BF926C4"
"2018-09-13 17:03:37",345,"TAG: 01 04 07/02/2018 21:04:49.840 3DD.003BF926C4"
"2018-09-13 17:03:37",346,"TAG: 01 04 07/02/2018 21:05:49.740 3DD.003BF926C4"
"2018-09-13 17:03:37",347,"TAG: 01 04 07/02/2018 21:06:49.080 3DD.003BF926C4"
"2018-09-13 17:03:37",348,"TAG: 01 04 07/02/2018 21:07:49.360 3DD.003BF926C4"
"2018-09-13 17:03:37",349,"TAG: 01 04 07/02/2018 21:08:49.340 3DD.003BF926C4"
"2018-09-13 17:03:37",350,"TAG: 01 04 07/02/2018 21:09:49.100 3DD.003BF926C4"
"2018-09-13 17:03:37",351,"TAG: 01 04 07/02/2018 21:10:49.410 3DD.003BF926C4"
"2018-09-13 17:03:37",352,"TAG: 01 04 07/02/2018 21:11:49.280 3DD.003BF926C4"
"2018-09-13 17:03:37",353,"TAG: 01 04 07/02/2018 21:12:49.030 3DD.003BF926C4"
"2018-09-13 17:03:37",354,"TAG: 01 04 07/02/2018 21:13:49.110 3DD.003BF926C4"
"2018-09-13 17:03:37",355,"TAG: 01 04 07/02/2018 21:14:49.510 3DD.003BF926C4"
"2018-09-13 17:03:37",356,"TAG: 01 04 07/02/2018 21:15:49.310 3DD.003BF926C4"
"2018-09-13 17:03:37",357,"TAG: 01 04 07/02/2018 21:16:49.320 3DD.003BF926C4"
"2018-09-13 17:03:37",358,"TAG: 01 04 07/02/2018 21:17:49.140 3DD.003BF926C4"
"2018-09-13 17:03:37",359,"TAG: 01 04 07/02/2018 21:18:49.020 3DD.003BF926C4"
"2018-09-13 17:03:37",360,"TAG: 01 04 07/02/2018 21:19:49.010 3DD.003BF926C4"
"2018-09-13 17:03:37",361,"TAG: 01 04 07/02/2018 21:20:49.020 3DD.003BF926C4"
"2018-09-13 17:03:37",362,"TAG: 01 04 07/02/2018 21:21:49.140 3DD.003BF926C4"
"2018-09-13 17:03:37",363,"TAG: 01 04 07/02/2018 21:22:49.360 3DD.003BF926C4"
"2018-09-13 17:03:37",364,"TAG: 01 04 07/02/2018 21:23:49.040 3DD.003BF926C4"
"2018-09-13 17:03:37",365,"TAG: 01 04 07/02/2018 21:24:49.200 3DD.003BF926C4"
"2018-09-13 17:03:37",366,"TAG: 01 04 07/02/2018 21:25:49.110 3DD.003BF926C4"
"2018-09-13 17:03:37",367,"TAG: 01 04 07/02/2018 21:26:49.180 3DD.003BF926C4"
"2018-09-13 17:03:37",368,"TAG: 01 04 07/02/2018 21:27:49.250 3DD.003BF926C4"
"2018-09-13 17:03:37",369,"TAG: 01 04 07/02/2018 21:28:49.600 3DD.003BF926C4"
"2018-09-13 17:03:37",370,"TAG: 01 04 07/02/2018 21:29:49.370 3DD.003BF926C4"
"2018-09-13 17:03:37",371,"TAG: 01 04 07/02/2018 21:30:49.000 3DD.003BF926C4"
"2018-09-13 17:03:37",372,"TAG: 01 04 07/02/2018 21:31:49.260 3DD.003BF926C4"
"2018-09-13 17:03:37",373,"TAG: 01 04 07/02/2018 21:32:49.050 3DD.003BF926C4"
"2018-09-13 17:03:37",374,"TAG: 01 04 07/02/2018 21:33:49.260 3DD.003BF926C4"
"2018-09-13 17:03:37",375,"TAG: 01 04 07/02/2018 21:34:49.050 3DD.003BF926C4"
"2018-09-13 17:03:37",376,"TAG: 01 04 07/02/2018 21:35:49.140 3DD.003BF926C4"
"2018-09-13 17:03:37",377,"TAG: 01 04 07/02/2018 21:36:49.030 3DD.003BF926C4"
"2018-09-13 17:03:37",378,"TAG: 01 04 07/02/2018 21:37:49.100 3DD.003BF926C4"
"2018-09-13 17:03:37",379,"TAG: 01 04 07/02/2018 21:38:49.540 3DD.003BF926C4"
"2018-09-13 17:03:37",380,"TAG: 01 04 07/02/2018 21:39:49.200 3DD.003BF926C4"
"2018-09-13 17:03:37",381,"TAG: 01 04 07/02/2018 21:40:49.070 3DD.003BF926C4"
"2018-09-13 17:03:37",382,"TAG: 01 04 07/02/2018 21:41:49.240 3DD.003BF926C4"
"2018-09-13 17:03:37",383,"TAG: 01 04 07/02/2018 21:42:49.340 3DD.003BF926C4"
"2018-09-13 17:03:37",384,"TAG: 01 04 07/02/2018 21:43:49.040 3DD.003BF926C4"
"2018-09-13 17:03:37",385,"TAG: 01 04 07/02/2018 21:44:49.320 3DD.003BF926C4"
"2018-09-13 17:03:37",386,"TAG: 01 04 07/02/2018 21:45:49.180 3DD.003BF926C4"
"2018-09-13 17:03:38",387,"TAG: 01 04 07/02/2018 21:46:49.230 3DD.003BF926C4"
"2018-09-13 17:03:38",388,"TAG: 01 04 07/02/2018 21:47:49.120 3DD.003BF926C4"
"2018-09-13 17:03:38",389,"TAG: 01 04 07/02/2018 21:48:49.300 3DD.003BF926C4"
"2018-09-13 17:03:38",390,"TAG: 01 04 07/02/2018 21:49:49.220 3DD.003BF926C4"
"2018-09-13 17:03:38",391,"TAG: 01 04 07/02/2018 21:50:49.270 3DD.003BF926C4"
"2018-09-13 17:03:38",392,"TAG: 01 04 07/02/2018 21:51:49.330 3DD.003BF926C4"
"2018-09-13 17:03:38",393,"TAG: 01 04 07/02/2018 21:52:49.120 3DD.003BF926C4"
"2018-09-13 17:03:38",394,"TAG: 01 04 07/02/2018 21:53:49.030 3DD.003BF926C4"
"2018-09-13 17:03:38",395,"TAG: 01 04 07/02/2018 21:54:49.070 3DD.003BF926C4"
"2018-09-13 17:03:38",396,"TAG: 01 04 07/02/2018 21:55:49.220 3DD.003BF926C4"
"2018-09-13 17:03:38",397,"TAG: 01 04 07/02/2018 21:56:49.150 3DD.003BF926C4"
"2018-09-13 17:03:38",398,"TAG: 01 04 07/02/2018 21:57:49.000 3DD.003BF926C4"
"2018-09-13 17:03:38",399,"TAG: 01 03 07/02/2018 21:58:39.080 3E7.0000001D03"
"2018-09-13 17:03:38",400,"TAG: 01 02 07/02/2018 21:58:39.670 3E7.0000001D02"
"2018-09-13 17:03:39",401,"TAG: 01 04 07/02/2018 21:58:49.320 3DD.003BF926C4"
"2018-09-13 17:03:39",402,"TAG: 01 04 07/02/2018 21:59:49.010 3DD.003BF926C4"
"2018-09-13 17:03:39",403,"TAG: 01 04 07/02/2018 22:00:49.280 3DD.003BF926C4"
"2018-09-13 17:03:39",404,"TAG: 01 04 07/02/2018 22:01:49.320 3DD.003BF926C4"
"2018-09-13 17:03:39",405,"TAG: 01 04 07/02/2018 22:02:49.290 3DD.003BF926C4"
"2018-09-13 17:03:39",406,"TAG: 01 04 07/02/2018 22:03:49.330 3DD.003BF926C4"
"2018-09-13 17:03:39",407,"TAG: 01 04 07/02/2018 22:04:49.160 3DD.003BF926C4"
"2018-09-13 17:03:39",408,"TAG: 01 04 07/02/2018 22:05:49.170 3DD.003BF926C4"
"2018-09-13 17:03:39",409,"TAG: 01 04 07/02/2018 22:06:49.110 3DD.003BF926C4"
"2018-09-13 17:03:39",410,"TAG: 01 04 07/02/2018 22:07:49.000 3DD.003BF926C4"
"2018-09-13 17:03:39",411,"TAG: 01 04 07/02/2018 22:08:49.050 3DD.003BF926C4"
"2018-09-13 17:03:39",412,"TAG: 01 04 07/02/2018 22:09:49.110 3DD.003BF926C4"
"2018-09-13 17:03:39",413,"TAG: 01 04 07/02/2018 22:10:49.230 3DD.003BF926C4"
"2018-09-13 17:03:39",414,"TAG: 01 04 07/02/2018 22:11:49.120 3DD.003BF926C4"
"2018-09-13 17:03:39",415,"TAG: 01 04 07/02/2018 22:12:49.270 3DD.003BF926C4"
"2018-09-13 17:03:39",416,"TAG: 01 04 07/02/2018 22:13:49.260 3DD.003BF926C4"
"2018-09-13 17:03:39",417,"TAG: 01 04 07/02/2018 22:14:49.380 3DD.003BF926C4"
"2018-09-13 17:03:39",418,"TAG: 01 04 07/02/2018 22:15:49.310 3DD.003BF926C4"
"2018-09-13 17:03:39",419,"TAG: 01 04 07/02/2018 22:16:49.470 3DD.003BF926C4"
"2018-09-13 17:03:39",420,"TAG: 01 04 07/02/2018 22:17:49.090 3DD.003BF926C4"
"2018-09-13 17:03:39",421,"TAG: 01 04 07/02/2018 22:18:49.270 3DD.003BF926C4"
"2018-09-13 17:03:39",422,"TAG: 01 04 07/02/2018 22:19:49.130 3DD.003BF926C4"
"2018-09-13 17:03:39",423,"TAG: 01 04 07/02/2018 22:20:49.050 3DD.003BF926C4"
"2018-09-13 17:03:39",424,"TAG: 01 04 07/02/2018 22:21:49.660 3DD.003BF926C4"
"2018-09-13 17:03:39",425,"TAG: 01 04 07/02/2018 22:22:49.380 3DD.003BF926C4"
"2018-09-13 17:03:39",426,"TAG: 01 04 07/02/2018 22:23:49.290 3DD.003BF926C4"
"2018-09-13 17:03:39",427,"TAG: 01 04 07/02/2018 22:24:49.200 3DD.003BF926C4"
"2018-09-13 17:03:39",428,"TAG: 01 04 07/02/2018 22:25:49.230 3DD.003BF926C4"
"2018-09-13 17:03:39",429,"TAG: 01 04 07/02/2018 22:26:49.010 3DD.003BF926C4"
"2018-09-13 17:03:39",430,"TAG: 01 04 07/02/2018 22:27:49.390 3DD.003BF926C4"
"2018-09-13 17:03:39",431,"TAG: 01 04 07/02/2018 22:28:49.380 3DD.003BF926C4"
"2018-09-13 17:03:39",432,"TAG: 01 04 07/02/2018 22:29:49.360 3DD.003BF926C4"
"2018-09-13 17:03:39",433,"TAG: 01 04 07/02/2018 22:30:49.750 3DD.003BF926C4"
"2018-09-13 17:03:39",434,"TAG: 01 04 07/02/2018 22:31:49.440 3DD.003BF926C4"
"2018-09-13 17:03:39",435,"TAG: 01 04 07/02/2018 22:32:50.890 3DD.003BF926C4"
"2018-09-13 17:03:39",436,"TAG: 01 04 07/02/2018 22:33:50.000 3DD.003BF926C4"
"2018-09-13 17:03:39",437,"TAG: 01 04 07/02/2018 22:34:50.230 3DD.003BF926C4"
"2018-09-13 17:03:40",438,"TAG: 01 04 07/02/2018 22:35:50.280 3DD.003BF926C4"
"2018-09-13 17:03:40",439,"TAG: 01 04 07/02/2018 22:36:50.120 3DD.003BF926C4"
"2018-09-13 17:03:40",440,"TAG: 01 04 07/02/2018 22:37:50.070 3DD.003BF926C4"
"2018-09-13 17:03:40",441,"TAG: 01 04 07/02/2018 22:38:50.220 3DD.003BF926C4"
"2018-09-13 17:03:40",442,"TAG: 01 04 07/02/2018 22:39:50.270 3DD.003BF926C4"
"2018-09-13 17:03:40",443,"TAG: 01 04 07/02/2018 22:40:50.220 3DD.003BF926C4"
"2018-09-13 17:03:40",444,"TAG: 01 04 07/02/2018 22:41:50.210 3DD.003BF926C4"
"2018-09-13 17:03:40",445,"TAG: 01 04 07/02/2018 22:42:50.070 3DD.003BF926C4"
"2018-09-13 17:03:40",446,"TAG: 01 04 07/02/2018 22:43:50.000 3DD.003BF926C4"
"2018-09-13 17:03:40",447,"TAG: 01 04 07/02/2018 22:44:50.250 3DD.003BF926C4"
"2018-09-13 17:03:40",448,"TAG: 01 04 07/02/2018 22:45:50.150 3DD.003BF926C4"
"2018-09-13 17:03:40",449,"TAG: 01 04 07/02/2018 22:46:50.070 3DD.003BF926C4"
"2018-09-13 17:03:40",450,"TAG: 01 04 07/02/2018 22:47:50.180 3DD.003BF926C4"
"2018-09-13 17:03:40",451,"TAG: 01 04 07/02/2018 22:48:50.400 3DD.003BF926C4"
"2018-09-13 17:03:40",452,"TAG: 01 04 07/02/2018 22:49:50.280 3DD.003BF926C4"
"2018-09-13 17:03:40",453,"TAG: 01 04 07/02/2018 22:50:50.310 3DD.003BF926C4"
"2018-09-13 17:03:40",454,"TAG: 01 04 07/02/2018 22:51:50.210 3DD.003BF926C4"
"2018-09-13 17:03:40",455,"TAG: 01 04 07/02/2018 22:52:50.110 3DD.003BF926C4"
"2018-09-13 17:03:40",456,"TAG: 01 04 07/02/2018 22:53:50.750 3DD.003BF926C4"
"2018-09-13 17:03:40",457,"TAG: 01 04 07/02/2018 22:54:50.110 3DD.003BF926C4"
"2018-09-13 17:03:40",458,"TAG: 01 04 07/02/2018 22:55:50.130 3DD.003BF926C4"
"2018-09-13 17:03:40",459,"TAG: 01 04 07/02/2018 22:56:50.160 3DD.003BF926C4"
"2018-09-13 17:03:40",460,"TAG: 01 04 07/02/2018 22:57:50.350 3DD.003BF926C4"
"2018-09-13 17:03:40",461,"TAG: 01 02 07/02/2018 22:58:39.270 3E7.0000001D02"
"2018-09-13 17:03:40",462,"TAG: 01 03 07/02/2018 22:58:39.340 3E7.0000001D03"
"2018-09-13 17:03:40",463,"TAG: 01 04 07/02/2018 22:58:50.380 3DD.003BF926C4"
"2018-09-13 17:03:41",464,"TAG: 01 04 07/02/2018 22:59:50.090 3DD.003BF926C4"
"2018-09-13 17:03:41",465,"TAG: 01 04 07/02/2018 23:00:50.100 3DD.003BF926C4"
"2018-09-13 17:03:41",466,"TAG: 01 04 07/02/2018 23:01:50.030 3DD.003BF926C4"
"2018-09-13 17:03:41",467,"TAG: 01 04 07/02/2018 23:02:50.300 3DD.003BF926C4"
"2018-09-13 17:03:41",468,"TAG: 01 04 07/02/2018 23:03:50.320 3DD.003BF926C4"
"2018-09-13 17:03:41",469,"TAG: 01 04 07/02/2018 23:04:50.020 3DD.003BF926C4"
"2018-09-13 17:03:41",470,"TAG: 01 04 07/02/2018 23:05:50.360 3DD.003BF926C4"
"2018-09-13 17:03:41",471,"TAG: 01 04 07/02/2018 23:06:50.320 3DD.003BF926C4"
"2018-09-13 17:03:41",472,"TAG: 01 04 07/02/2018 23:07:50.250 3DD.003BF926C4"
"2018-09-13 17:03:41",473,"TAG: 01 04 07/02/2018 23:08:50.170 3DD.003BF926C4"
"2018-09-13 17:03:41",474,"TAG: 01 04 07/02/2018 23:09:50.510 3DD.003BF926C4"
"2018-09-13 17:03:41",475,"TAG: 01 04 07/02/2018 23:10:50.230 3DD.003BF926C4"
"2018-09-13 17:03:41",476,"TAG: 01 04 07/02/2018 23:11:50.340 3DD.003BF926C4"
"2018-09-13 17:03:41",477,"TAG: 01 04 07/02/2018 23:12:50.340 3DD.003BF926C4"
"2018-09-13 17:03:41",478,"TAG: 01 04 07/02/2018 23:13:50.380 3DD.003BF926C4"
"2018-09-13 17:03:41",479,"TAG: 01 04 07/02/2018 23:14:50.400 3DD.003BF926C4"
"2018-09-13 17:03:41",480,"TAG: 01 04 07/02/2018 23:15:50.290 3DD.003BF926C4"
"2018-09-13 17:03:41",481,"TAG: 01 04 07/02/2018 23:16:50.120 3DD.003BF926C4"
"2018-09-13 17:03:41",482,"TAG: 01 04 07/02/2018 23:17:50.020 3DD.003BF926C4"
"2018-09-13 17:03:41",483,"TAG: 01 04 07/02/2018 23:18:50.100 3DD.003BF926C4"
"2018-09-13 17:03:41",484,"TAG: 01 04 07/02/2018 23:19:50.350 3DD.003BF926C4"
"2018-09-13 17:03:41",485,"TAG: 01 04 07/02/2018 23:20:50.160 3DD.003BF926C4"
"2018-09-13 17:03:41",486,"TAG: 01 04 07/02/2018 23:21:50.200 3DD.003BF926C4"
"2018-09-13 17:03:41",487,"TAG: 01 04 07/02/2018 23:22:50.310 3DD.003BF926C4"
"2018-09-13 17:03:41",488,"TAG: 01 04 07/02/2018 23:23:50.400 3DD.003BF926C4"
"2018-09-13 17:03:41",489,"TAG: 01 04 07/02/2018 23:24:50.330 3DD.003BF926C4"
"2018-09-13 17:03:41",490,"TAG: 01 04 07/02/2018 23:25:50.480 3DD.003BF926C4"
"2018-09-13 17:03:41",491,"TAG: 01 04 07/02/2018 23:26:50.150 3DD.003BF926C4"
"2018-09-13 17:03:41",492,"TAG: 01 04 07/02/2018 23:27:50.340 3DD.003BF926C4"
"2018-09-13 17:03:41",493,"TAG: 01 04 07/02/2018 23:28:50.340 3DD.003BF926C4"
"2018-09-13 17:03:41",494,"TAG: 01 04 07/02/2018 23:29:50.040 3DD.003BF926C4"
"2018-09-13 17:03:41",495,"TAG: 01 04 07/02/2018 23:30:50.170 3DD.003BF926C4"
"2018-09-13 17:03:41",496,"TAG: 01 04 07/02/2018 23:31:50.320 3DD.003BF926C4"
"2018-09-13 17:03:41",497,"TAG: 01 04 07/02/2018 23:32:50.380 3DD.003BF926C4"
"2018-09-13 17:03:41",498,"TAG: 01 04 07/02/2018 23:33:50.060 3DD.003BF926C4"
"2018-09-13 17:03:42",499,"TAG: 01 04 07/02/2018 23:34:50.320 3DD.003BF926C4"
"2018-09-13 17:03:42",500,"TAG: 01 04 07/02/2018 23:35:50.270 3DD.003BF926C4"
"2018-09-13 17:03:42",501,"TAG: 01 04 07/02/2018 23:36:50.000 3DD.003BF926C4"
"2018-09-13 17:03:42",502,"TAG: 01 04 07/02/2018 23:37:50.750 3DD.003BF926C4"
"2018-09-13 17:03:42",503,"TAG: 01 04 07/02/2018 23:38:50.120 3DD.003BF926C4"
"2018-09-13 17:03:42",504,"TAG: 01 04 07/02/2018 23:39:50.240 3DD.003BF926C4"
"2018-09-13 17:03:42",505,"TAG: 01 04 07/02/2018 23:40:50.050 3DD.003BF926C4"
"2018-09-13 17:03:42",506,"TAG: 01 04 07/02/2018 23:41:50.970 3DD.003BF926C4"
"2018-09-13 17:03:42",507,"TAG: 01 04 07/02/2018 23:42:50.140 3DD.003BF926C4"
"2018-09-13 17:03:42",508,"TAG: 01 04 07/02/2018 23:43:50.090 3DD.003BF926C4"
"2018-09-13 17:03:42",509,"TAG: 01 04 07/02/2018 23:44:50.580 3DD.003BF926C4"
